listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,neighborhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
42087581,Private Apt~Patio~Prospect Park~Staycation~Oh My!!,333740096,2020-02-05,New York/ New York/ United States,within an hour,1.0,0.94,0.0,t,Prospect-Lefferts Gardens,Brooklyn,New York,40.66306,-73.95255,Entire guest suite,Entire place,2,,"['Refrigerator', 'Single level home', 'Microwave', 'Shampoo', 'Dining table', 'Portable heater', 'Clothing storage: closet', 'Wine glasses', 'Free street parking', 'Outlet covers', 'Portable fans', 'Kitchen', 'Keypad', 'Coffee maker', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Fire extinguisher', 'Shower gel', 'Hot water', 'Children\u2019s books and toys', 'Cleaning products', 'Hot water kettle', 'Body soap', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'Dishwasher', 'Wifi', 'Patio or balcony', 'Cooking basics', 'First aid kit', 'Conditioner', 'Freezer', 'Luggage dropoff allowed', 'Toaster', 'Private entrance', 'Laundromat nearby', 'Garden or backyard', 'Window AC unit', 'Carbon monoxide alarm']",135,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
45239831,"Bienvenidos a la CDMX.  Mi casa, es tu casa",330715806,2020-01-25,Mexico City/ Mexico City/ Mexico,within a few hours,0.9,1.0,0.0,t,Coyoacan,,Mexico City,19.32454,-99.13948,Private room in apartment,Private room,3,1.0,"['Washer', 'Essentials', 'Lock on bedroom door', 'Kitchen', 'Wifi', 'Hot water', 'Long term stays allowed']",235,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
3067093,Stylish East Village Studio near Union Sq,3541594,2012-09-11,New York/ New York/ United States,,,,2.0,t,East Village,Manhattan,New York,40.73057,-73.99034,Entire apartment,Entire place,2,,"['Refrigerator', 'Shampoo', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Smoke alarm', 'Hangers', 'Washer', 'Dedicated workspace', 'Host greets you', 'Dryer', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Paid parking off premises', 'Patio or balcony', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Elevator']",207,30,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
3058087,Fully Furnished Luk Room including Air Conditiner!,5986790,2013-04-18,New York/ New York/ United States,,,0.67,6.0,t,Washington Heights,Manhattan,New York,40.83568,-73.94457,Private room in apartment,Private room,2,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Free street parking', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Host greets you', 'Dryer', 'Hot water', 'Long term stays allowed', 'Hair dryer', 'Essentials', 'Dishes and silverware', 'TV', 'Lock on bedroom door', 'Wifi', 'Heating', 'Cooking basics', 'Stove', 'Elevator', 'Carbon monoxide alarm']",42,31,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
521807,Williamsburg Artist Loft,1628629,2012-01-19,New York/ New York/ United States,,,,0.0,t,Williamsburg,Brooklyn,New York,40.71502,-73.96489,Entire apartment,Entire place,4,2.0,"['First aid kit', 'Lockbox', 'Hair dryer', 'Iron', 'Hangers', 'Essentials', 'Smoke alarm', 'TV', 'Dedicated workspace', 'Wifi', 'Shampoo', 'Heating', 'Fire extinguisher', 'Elevator', 'Free street parking', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",200,365,1000,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
31022071,"Modern & Spacious, 450M stroll to Epping Station",161094574,2017-12-03,Epping/ New South Wales/ Australia,within a day,1.0,,1.0,t,Hornsby,,Sydney,-33.76997,151.07885,Entire apartment,Entire place,4,3.0,"['Washer', 'Iron', 'Free parking on premises', 'Long term stays allowed', 'Lockbox', 'Dryer', 'Essentials', 'Dedicated workspace', 'Kitchen', 'Hangers', 'Shampoo', 'Wifi', 'Hair dryer', 'Smoke alarm', 'Fire extinguisher']",206,7,365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
6125131,Studio avec terrasse Commerce,7759969,2013-07-27,Paris/ Ile-de-France/ France,,,,1.0,t,Vaugirard,,Paris,48.84326,2.29674,Entire apartment,Entire place,2,,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Free street parking', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Elevator']",75,4,30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21603632,Tranquil apartment overlooking the garden,1035009,2011-08-29,Aix-en-Provence/ Provence-Alpes-CÃÂ´te d'Azur/ France,,,,1.0,t,Buttes-Chaumont,,Paris,48.88276,2.38659,Entire apartment,Entire place,3,2.0,"['Patio or balcony', 'Elevator', 'Bathtub', 'Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Children\u2019s books and toys', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Private entrance', 'Dishwasher', 'TV', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Children\u2019s dinnerware', 'Microwave']",119,7,14,80.0,10.0,10.0,10.0,10.0,10.0,10.0,f
36314055,Studio cosy et lumineux dans quartier vivant,8322264,2013-08-22,Paris/ Ile-de-France/ France,,,,1.0,t,Enclos-St-Laurent,,Paris,48.87912,2.36389,Entire apartment,Entire place,2,,"['Shampoo', 'Heating', 'Washer', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed']",88,2,1125,80.0,10.0,10.0,10.0,10.0,10.0,10.0,t
39249251,Viavalsolda,301293607,2019-10-09,Rome/ Lazio/ Italy,,,,1.0,t,III Monte Sacro,,Rome,41.9365,12.53009,Shared room in condominium,Shared room,2,1.0,"['Shampoo', 'Washer', 'TV', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hot water', 'Kitchen', 'Heating']",110,1,365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
22132747,New/Master BD/Carpark/Parkview/Close Olympic Park,161676430,2017-12-07,Sydney/ New South Wales/ Australia,within a few hours,1.0,0.96,6.0,t,Auburn,,Sydney,-33.88358,151.0449,Private room in apartment,Private room,2,1.0,"['Washer', 'Iron', 'Free parking on premises', 'Smoke alarm', 'Breakfast', 'Long term stays allowed', 'Air conditioning', 'Dryer', 'Essentials', 'Lock on bedroom door', 'Dedicated workspace', 'Kitchen', 'Hangers', 'First aid kit', 'Elevator', 'Shampoo', 'Wifi', 'Hair dryer', 'TV']",150,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
3993040,Luxury apartment for 6 persons close Spanish Steps,20699080,2014-08-29,Rome/ Lazio/ Italy,within a day,1.0,1.0,4.0,t,I Centro Storico,,Rome,41.90391,12.47862,Entire apartment,Entire place,6,2.0,"['Elevator', 'Shampoo', 'TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating']",187,2,15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
26761352,2 piÃÂ¨ces Lumineux et Spacieux Canal St Martin,20970201,2014-09-05,Paris/ Ile-de-France/ France,,,,2.0,t,Enclos-St-Laurent,,Paris,48.87412,2.36172,Entire apartment,Entire place,3,1.0,"['Shampoo', 'Iron', 'Washer', 'Hair dryer', 'Dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Private entrance', 'Long term stays allowed', 'TV']",135,2,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
21446922,Cozy private entrance bedroom with key and lock!,11452850,2014-01-19,New York/ New York/ United States,,,,1.0,t,Williamsburg,Brooklyn,New York,40.71044,-73.95774,Private room in apartment,Private room,1,3.0,"['First aid kit', 'Free parking on premises', 'Hair dryer', 'Iron', 'Hangers', 'Essentials', 'Smoke alarm', 'TV', 'Lock on bedroom door', 'Wifi', 'Heating', 'Private entrance', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",55,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
11844943,Appartement calme et familial Opera,63118341,2016-03-15,Paris/ Ile-de-France/ France,,,,1.0,t,Opera,,Paris,48.87623,2.33167,Entire apartment,Entire place,6,2.0,"['Shampoo', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",130,14,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
31457374,"Incredible deal ""Notre dame"" (364)",235395887,2019-01-09,FR,within an hour,1.0,0.67,4.0,t,Pantheon,,Paris,48.85173,2.34378,Entire apartment,Entire place,5,1.0,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'High chair', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Pack \u2019n Play/travel crib', 'Cooking basics', 'Baby bath', 'Cable TV', 'Paid parking off premises', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm']",88,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
12408689,Suite master beach,9644101,2013-10-26,Brazil,within an hour,1.0,0.9,4.0,t,Sao Conrado,,Rio de Janeiro,-22.99446,-43.25427,Private room in apartment,Private room,2,1.0,"['Elevator', 'Stove', 'Kitchen', 'Washer', 'Bed linens', 'Hot water', 'Air conditioning', 'Microwave', 'Refrigerator', 'Essentials', 'Long term stays allowed', 'TV', 'Wifi', 'Dishes and silverware', 'Oven', 'Fire extinguisher', 'Cooking basics', 'First aid kit', 'Free parking on premises', 'Cable TV']",75,3,90,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
29013435,Stanmore designed studio 10 mins from Sydney CBD,218321838,2018-10-01,Sydney/ New South Wales/ Australia,within a day,0.5,0.89,26.0,t,Marrickville,,Sydney,-33.88794,151.17105,Entire apartment,Entire place,2,,"['Lockbox', 'Shampoo', 'Hair dryer', 'TV', 'Fire extinguisher', 'Washer', 'Iron', 'Smoke alarm', 'Essentials', 'Kitchen', 'Elevator', 'Stove', 'Long term stays allowed', 'Microwave', 'BBQ grill', 'Hot water', 'Dryer', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Wifi', 'Paid parking on premises', 'Refrigerator']",115,3,1125,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
2462861,4 piÃÂ¨ces familial Paris La Villette,12595188,2014-02-26,Paris/ Ile-de-France/ France,,,1.0,1.0,t,Buttes-Chaumont,,Paris,48.88785,2.38272,Entire condominium,Entire place,5,3.0,"['Children\u2019s books and toys', 'Dishwasher', 'Essentials', 'Children\u2019s dinnerware', 'Stove', 'Hot water', 'Hangers', 'Changing table', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'High chair', 'Lockbox', 'TV', 'Iron', 'Bathtub', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Free parking on premises', 'Cooking basics', 'Pack \u2019n Play/travel crib', 'Shampoo', 'Bed linens', 'Cleaning before checkout', 'Elevator']",92,5,50,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f
42095024,KadÃÂ±kÃÂ¶y Yeldegirmeni; Clean room.,20559935,2014-08-26,Istanbul/ Istanbul/ Turkey,,,1.0,1.0,t,Kadikoy,,Istanbul,40.99622,29.02957,Private room in apartment,Private room,2,1.0,"['Hangers', 'Washer', 'Long term stays allowed', 'Extra pillows and blankets', 'Bed linens', 'Hot water', 'Kitchen', 'Lock on bedroom door', 'Refrigerator', 'Ethernet connection', 'Dedicated workspace', 'Iron', 'Wifi', 'Luggage dropoff allowed', 'Garden or backyard', 'Dishes and silverware', 'Heating', 'Hair dryer', 'Cooking basics', 'Essentials', 'Shampoo']",111,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
40550808,ENJOY THE TRADITIONAL PARISIAN LIFE,12982469,2014-03-10,Paris/ Ile-de-France/ France,within an hour,0.93,0.98,17.0,t,Popincourt,,Paris,48.85935,2.38911,Entire apartment,Entire place,4,1.0,"['Dishwasher', 'Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Lockbox', 'TV', 'Iron', 'Dryer', 'Refrigerator', 'Oven', 'Dishes and silverware', 'First aid kit', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Pack \u2019n Play/travel crib', 'Fire extinguisher', 'Shampoo', 'Bed linens', 'Carbon monoxide alarm']",104,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
38947093,"Beachside apartment; modern, spacious and quiet.",298294296,2019-09-27,Sydney/ New South Wales/ Australia,,,,0.0,t,Warringah,,Sydney,-33.72988,151.29961,Entire apartment,Entire place,3,1.0,"['High chair', 'Bed linens', 'Shampoo', 'Hair dryer', 'Beachfront', 'TV', 'Fire extinguisher', 'Heating', 'Washer', 'Iron', 'Free parking on premises', 'Room-darkening shades', 'Essentials', 'First aid kit', 'Extra pillows and blankets', 'Kitchen', 'Long term stays allowed', 'Hot water', 'Air conditioning', 'Dryer', 'Hangers', 'Bathtub', 'Wifi', 'Smoke alarm', 'Pack \u2019n Play/travel crib']",250,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
6605220,Principessa Trevi - La Dolce Vita,28858916,2015-03-06,Rome/ Lazio/ Italy,within a few hours,1.0,1.0,4.0,t,I Centro Storico,,Rome,41.90114,12.48323,Entire apartment,Entire place,5,2.0,"['Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Elevator', 'Shampoo', 'Essentials', 'Bed linens']",199,2,1125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,181376,2010-07-26,New York/ New York/ United States,,,0.75,2.0,t,Fort Greene,Brooklyn,New York,40.69088,-73.97307,Private room in house,Private room,2,1.0,"['Wifi', 'Cable TV', 'Heating', 'Air conditioning', 'Long term stays allowed']",95,30,30,92.0,10.0,10.0,10.0,10.0,10.0,10.0,f
27127676,Luminous studio at the heart of Montparnasse <3,31962161,2015-04-26,Paris/ Ile-de-France/ France,,,,1.0,t,Observatoire,,Paris,48.83639,2.32539,Entire apartment,Entire place,2,,"['Shampoo', 'Dishes and silverware', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Bed linens', 'Stove', 'Microwave', 'Smoke alarm', 'Coffee maker', 'Oven', 'Wifi', 'Cooking basics', 'Refrigerator', 'Long term stays allowed']",55,7,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
10032383,NEW OPENING. NATURAL PANTHEON,51503378,2015-12-16,Rome/ Lazio/ Italy,within an hour,1.0,0.93,30.0,t,I Centro Storico,,Rome,41.90261,12.47337,Entire apartment,Entire place,5,2.0,"['Pack \u2019n Play/travel crib', 'Body soap', 'Washer', 'Dedicated workspace', 'Dining table', 'Fire extinguisher', 'Clothing storage: closet, walk-in closet, dresser, and wardrobe', 'Hangers', 'Iron', 'Carbon monoxide alarm', 'Outdoor dining area', 'Portable fans', 'Refrigerator', 'Dishes and silverware', 'Toaster', 'Private entrance', 'Cooking basics', 'Bathtub', 'Wifi', 'Stove', 'Shower gel', 'Hair dryer', 'Babysitter recommendations', 'Hot water kettle', 'Kitchen', 'Breakfast', 'Heating', 'Garden or backyard', 'Outdoor furniture', 'Crib', 'Laundromat nearby', 'High chair', 'Freezer', 'Cleaning products', 'Patio or balcony', 'Smoke alarm', 'Air conditioning', 'Baby bath', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Ceiling fan', 'Extra pillows and blankets', 'Wine glasses', 'Shampoo', 'Bidet', 'Essentials', 'Changing table', 'First aid kit', 'HDTV with standard cable', 'Paid parking on premises', 'Bed linens']",99,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
15925725,Clean and Modern 1Br Apartment,4803449,2013-01-22,Rio de Janeiro/ Rio de Janeiro/ Brazil,within a day,1.0,1.0,1.0,t,Botafogo,,Rio de Janeiro,-22.95182,-43.18713,Entire apartment,Entire place,4,1.0,"['Elevator', 'Dedicated workspace', 'Kitchen', 'Washer', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Building staff', 'Essentials', 'Luggage dropoff allowed', 'Paid parking off premises', 'TV', 'Iron', 'Wifi', 'Hangers', 'Hair dryer', 'Pack \u2019n Play/travel crib']",118,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
37218271,"Perfect Manhattan Private Room,15 mins to Times Sq",99511145,2016-10-13,New York/ New York/ United States,,,,2.0,t,Harlem,Manhattan,New York,40.80813,-73.95011,Private room in apartment,Private room,1,1.0,"['First aid kit', 'Free parking on premises', 'Hair dryer', 'Breakfast', 'Smoke alarm', 'Hangers', 'Essentials', 'TV', 'Dedicated workspace', 'Lock on bedroom door', 'Shampoo', 'Heating', 'Wifi', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",74,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21492003,Charmant appartement sur cour,10518121,2013-12-09,Paris/ Ile-de-France/ France,within a day,1.0,1.0,2.0,t,Menilmontant,,Paris,48.85366,2.39836,Entire apartment,Entire place,2,1.0,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Carbon monoxide alarm', 'Iron', 'Garden or backyard', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Private entrance', 'Paid parking off premises', 'Shampoo', 'Lockbox', 'Heating', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Indoor fireplace', 'Wifi', 'Cleaning before checkout', 'Long term stays allowed']",65,5,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
42113366,Convenient 1BR in The Cole w/ Concierge + Gym,48005494,2015-11-02,San Francisco/ California/ United States,within an hour,1.0,0.94,1318.0,t,Upper East Side,Manhattan,New York,40.7812,-73.94829,Entire serviced apartment,Entire place,2,1.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Shower gel', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'Gym', 'TV', 'Dishwasher', 'Wifi', 'Cable TV', 'Heating', 'Patio or balcony', 'Stove', 'Private entrance', 'Carbon monoxide alarm', 'Ethernet connection']",122,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
21911613,Room in Penthouse close to Ipanema Gay Beach,11413986,2014-01-18,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,within an hour,1.0,1.0,1.0,t,Copacabana,,Rio de Janeiro,-22.98354,-43.19371,Private room in apartment,Private room,2,1.0,"['Air conditioning', 'Essentials', 'Luggage dropoff allowed', 'Paid parking off premises', 'Hangers', 'Coffee maker', 'Dedicated workspace', 'Washer', 'Hot water', 'Patio or balcony', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Dryer', 'Iron', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Free street parking', 'Host greets you', 'Elevator', 'Kitchen', 'TV', 'Oven', 'Lock on bedroom door']",125,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t
21184012,"Spacious, light and clean apartment in Brooklyn",16024560,2014-05-26,New York/ New York/ United States,within a day,1.0,0.79,1.0,t,Fort Hamilton,Brooklyn,New York,40.61883,-74.03567,Entire apartment,Entire place,4,2.0,"['Refrigerator', 'Microwave', 'Smart lock', 'Shampoo', 'High chair', 'Pack \u2019n Play/travel crib', 'Air conditioning', 'Kitchen', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Fire extinguisher', 'Hot water', 'Children\u2019s books and toys', 'Hair dryer', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Cooking basics', 'First aid kit', 'Stove', 'Carbon monoxide alarm']",136,2,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
19911107,Cosy Studio in Parramatta/Rosehill,19823962,2014-08-11,Sydney/ New South Wales/ Australia,,,1.0,3.0,t,Parramatta,,Sydney,-33.8251,151.02143,Entire apartment,Entire place,2,,"['Patio or balcony', 'Lockbox', 'Bed linens', 'Cleaning before checkout', 'Coffee maker', 'Shampoo', 'Hair dryer', 'TV', 'Heating', 'Iron', 'Free parking on premises', 'Essentials', 'Cooking basics', 'First aid kit', 'Crib', 'Extra pillows and blankets', 'Kitchen', 'Elevator', 'Refrigerator', 'Stove', 'Long term stays allowed', 'Microwave', 'Hot water', 'Air conditioning', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Pool', 'Wifi', 'Smoke alarm']",110,1,1125,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f
9151677,Light filled apt. on quiet street,40880743,2015-08-08,New York/ New York/ United States,,,,1.0,t,Clinton Hill,Brooklyn,New York,40.68481,-73.9656,Entire apartment,Entire place,3,1.0,"['Hair dryer', 'Iron', 'Essentials', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Wifi', 'Shampoo', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",100,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
33189167,Luxury Apartment in the Heart of Rome,245330530,2019-02-25,Rome/ Lazio/ Italy,,,,1.0,t,I Centro Storico,,Rome,41.90536,12.48678,Entire apartment,Entire place,4,2.0,"['Shampoo', 'Hair dryer', 'TV', 'Fire extinguisher', 'Iron', 'Long term stays allowed', 'Wifi', 'Essentials', 'Kitchen', 'Heating', 'Elevator']",250,2,29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
7544493,habitacion con baÃÂ±o completo privado incluido,39532020,2015-07-25,MX,within an hour,1.0,1.0,9.0,t,Venustiano Carranza,,Mexico City,19.40853,-99.11003,Private room in apartment,Private room,1,1.0,"['Essentials', 'Iron', 'Dishes and silverware', 'Wifi', 'Hot water', 'Long term stays allowed']",335,1,365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
